Timestamp=Thu 5 Mar 2015 07:41:51 GMT +0	Test
Timestamp=Thu 5 Mar 2015 21:31:33 GMT +0	Pocket
Timestamp=Thu 5 Mar 2015 21:45:23 GMT +0	activity_type=pocket	title=Jumpers	excerpt=Shortly after ten-thirty in the morning on Wednesday, March 19th, a real-estate agent named Paul Alarab began hiking across the Golden Gate Bridge.	tags=	url=http://ift.tt/1tvXAto	added_date=March 05, 2015 at 01:45PM
Timestamp=Sun 10 May 2015 23:17:06 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/752de6e8cf2849f6b1073deeb9064337	verb=request	published=2015-05-06T13:32:45.609-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair4 in FSM	object_id=http://example.org/fsm/chair/4	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:07 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/c58e04deece74b22b5e76025bbf93527	verb=request	published=2015-05-06T13:32:45.607-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair3 in FSM	object_id=http://example.org/fsm/chair/3	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:08 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/f30f191189e74168b0d45e350ef7e472	verb=request	published=2015-05-06T13:32:42.413-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair6 in FSM	object_id=http://example.org/fsm/chair/6	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:09 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/a46deed3f9874465b84da35c365ea9b0	verb=request	published=2015-05-06T13:32:41.944-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair5 in FSM	object_id=http://example.org/fsm/chair/5	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:10 GMT +0	object_published=2015-05-06T13:30:15.658-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/20578128d3db4e6c9aa42156ee5b1813	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-06T13:31:41.000Z	object_id=http://128.32.78.37:8080/activities/8a4d3b4d19a14983995c3a82c067456e	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:11 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/8a4d3b4d19a14983995c3a82c067456e	verb=request	published=2015-05-06T13:30:15.658-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair4 in FSM	object_id=http://example.org/fsm/chair/4	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:12 GMT +0	object_published=2015-05-06T13:29:14.144-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/f056a5b237be435eb2b5aa6c686ac8b9	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-06T13:29:26.000Z	object_id=http://128.32.78.37:8080/activities/12304eb243bf477ebc1da5fc92a8e557	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:13 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/12304eb243bf477ebc1da5fc92a8e557	verb=request	published=2015-05-06T13:29:14.144-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair4 in FSM	object_id=http://example.org/fsm/chair/4	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:14 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/ce60a8243f994e9aafc030dd9a68815c	verb=Add	status=completed	object_content=20	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:17:15 GMT +0	object_published=2015-05-06T13:27:48.931-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/fdda981ed4fa4357b9561392a943cccc	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T13:28:06.000Z	object_id=http://128.32.78.37:8080/activities/c4058ec785aa4dfe8ee7597c70be4789	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:16 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/c4058ec785aa4dfe8ee7597c70be4789	verb=request	published=2015-05-06T13:27:48.931-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair6 in FSM	object_id=http://example.org/fsm/chair/6	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:17 GMT +0	object_published=2015-05-06T13:26:02.014-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/a159997e86c24eaca6905aca146ebd9f	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-06T13:26:16.000Z	object_id=http://128.32.78.37:8080/activities/876927fcb4214e2c993aaba412e3fe87	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:18 GMT +0	object_descriptor-tags=rolling	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/876927fcb4214e2c993aaba412e3fe87	verb=request	published=2015-05-06T13:26:02.014-07:00	actor_device_id=4aed6b088ae45079d9788e692af58446c9a14efb80190a936050aa0cbbd458f9	object_objectType=place	object_displayName=Chair4 in FSM	object_id=http://example.org/fsm/chair/4	actor_system=iOS	actor_displayName=iOS app	object_address=locality
Timestamp=Sun 10 May 2015 23:17:19 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/6be728634c3c44c9965985879391da36	verb=Add	status=completed	object_content=20	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:17:20 GMT +0	actor_id=http://example.org/AndroidPhone	actor_objectType=device	id=http://128.32.78.37:8080/activities/dad81574e61f462f8abd7b721bb7b661	verb=Add	status=completed	object_content=20	actor_displayName=KidSense2
Timestamp=Sun 10 May 2015 23:17:48 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/ae6b7cc82f264c66a6355daac6743ed7	verb=request	object_descriptor_tags=chair	published=2015-05-05T20:05:19.459-07:00	actor_device_id=APA91bFEiGLmTuSyH67Ae4ZDY5ljSxT7zaMtamORC-Uxb4PauJDJDOnAXa1Gri1qJUNa_wQzWh0l1vpUQy8BE2vQ1yyCqg6WaN2UEwtw7vWSyfKpy_VJ3bVJa7h2mV5WcoshHn02Hw81W3dRQ9DPiFRMo6N33fhPRQ	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_system=android	actor_displayName=Android App	object_address=locality
Timestamp=Sun 10 May 2015 23:17:49 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/d05bd52632094fceaf0c268bee14fe0a	verb=leave	object_descriptor_tags=chair	published=2015-05-05T20:04:56.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:17:51 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/e9b84bdea2e14d78af87c32d3dda0c46	verb=checkin	object_descriptor_tags=chair	published=2015-05-05T20:04:51.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:17:52 GMT +0	object_published=2015-05-05T20:01:21.041-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/822844c8ffae485ab0f9f023ad52c3db	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-05T20:01:19.000Z	object_id=http://128.32.78.37:8080/activities/8ae8beb4baca4187b75d4c2ad1585dd7	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:53 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/8ae8beb4baca4187b75d4c2ad1585dd7	verb=request	object_descriptor_tags=chair	published=2015-05-05T20:01:21.041-07:00	actor_device_id=APA91bFEiGLmTuSyH67Ae4ZDY5ljSxT7zaMtamORC-Uxb4PauJDJDOnAXa1Gri1qJUNa_wQzWh0l1vpUQy8BE2vQ1yyCqg6WaN2UEwtw7vWSyfKpy_VJ3bVJa7h2mV5WcoshHn02Hw81W3dRQ9DPiFRMo6N33fhPRQ	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_system=android	actor_displayName=Android App	object_address=locality
Timestamp=Sun 10 May 2015 23:17:54 GMT +0	object_published=2015-05-05T20:00:18.781-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/b40bf18040604581b26257635fa83725	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T20:00:45.000Z	object_id=http://128.32.78.37:8080/activities/8c57d37c63794678b772328971d6596b	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:55 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/8c57d37c63794678b772328971d6596b	verb=request	object_descriptor_tags=chair	published=2015-05-05T20:00:18.781-07:00	actor_device_id=APA91bFEiGLmTuSyH67Ae4ZDY5ljSxT7zaMtamORC-Uxb4PauJDJDOnAXa1Gri1qJUNa_wQzWh0l1vpUQy8BE2vQ1yyCqg6WaN2UEwtw7vWSyfKpy_VJ3bVJa7h2mV5WcoshHn02Hw81W3dRQ9DPiFRMo6N33fhPRQ	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_system=android	actor_displayName=Android App	object_address=locality
Timestamp=Sun 10 May 2015 23:17:55 GMT +0	object_published=2015-05-05T13:27:30.510-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/b4d96cd052b941ca892e2a2312066acd	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T19:59:16.000Z	object_id=http://128.32.78.37:8080/activities/06720dba8482410ca0edf56cec40586a	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:56 GMT +0	object_published=2015-05-04T11:22:08.448-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/e3c4fd41dc55485a88472bd1c169439d	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T19:59:01.000Z	object_id=http://128.32.78.37:8080/activities/5bdda85b6edf404194d2e08fe32ec4b1	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:57 GMT +0	object_published=2015-04-29T10:23:42.796-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/c53ae51cb0e54f1eb19096c408b93b28	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T19:58:50.000Z	object_id=http://128.32.78.37:8080/activities/f7c8f3d374b94b259758da65db7732fb	object_actor=objectType	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:17:59 GMT +0	object_published=2015-05-01T10:52:40.440-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/fd60dd8289fc40f0b674d2f049784e34	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T19:58:38.000Z	object_id=http://128.32.78.37:8080/activities/6dbb9c424b9b4d35b432ff2005e50dd3	object_actor=objectType	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:18:00 GMT +0	object_published=2015-05-05T19:09:02.661-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/4f465fe428f945979e6f286cd515d89e	verb=deny	object_provider=displayName	object_verb=request	published=2015-05-05T19:57:16.000Z	object_id=http://128.32.78.37:8080/activities/55a9176fcd804ee7b654407695a358db	object_actor=device_id	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:18:01 GMT +0	object_descriptor-tags= fixed	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/95435faf590848a99582300a7b5aeedf	verb=request	published=2015-05-05T19:53:22.754-07:00	actor_device_id=APA91bFEiGLmTuSyH67Ae4ZDY5ljSxT7zaMtamORC-Uxb4PauJDJDOnAXa1Gri1qJUNa_wQzWh0l1vpUQy8BE2vQ1yyCqg6WaN2UEwtw7vWSyfKpy_VJ3bVJa7h2mV5WcoshHn02Hw81W3dRQ9DPiFRMo6N33fhPRQ	object_objectType=place	object_displayName=Seat8 on Bart Car2	object_id=http://example.org/bart/car2/seat/8	actor_system=android	actor_displayName=Android App	object_address=locality
Timestamp=Sun 10 May 2015 23:18:02 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/88406e030c614370bbc3788744c31970	verb=leave	object_descriptor_tags=chair	published=2015-05-05T19:51:02.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:03 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/1ea266b26b9b489db8d63cd2d9ac4382	verb=checkin	object_descriptor_tags=chair	published=2015-05-05T19:50:57.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:04 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/6c82a5d3ec6444d899bcef2ccdbfde5b	verb=leave	object_descriptor_tags=chair	published=2015-05-05T19:50:33.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:06 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/fe02f0a4e85f4054af15d0b5a4f9bcc9	verb=checkin	object_descriptor_tags=chair	published=2015-05-05T19:50:19.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:07 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/2bbfc3435cac4e0bac5d9f327ee1f597	verb=leave	object_descriptor_tags=chair	published=2015-05-05T19:49:23.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:08 GMT +0	actor_objectType=person	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/b14b056f36be4e119b6660966fb7e315	verb=checkin	object_descriptor_tags=chair	published=2015-05-05T19:49:18.000Z	object_objectType=place	object_displayName=Chair1 in FSM	object_id=http://example.org/fsm/chair/1	actor_displayName=Unknown	object_address=locality
Timestamp=Sun 10 May 2015 23:18:09 GMT +0	object_published=2015-04-26T16:19:04.563-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/750d68862bd5422b93820e3203a7d831	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-05T19:18:27.000Z	object_id=http://128.32.78.37:8080/activities/75208a0116de4ad2847714908206b213	object_actor=objectType	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:18:10 GMT +0	object_published=2015-04-26T16:19:04.338-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/d01bf6000b364795ac7730a66e2324c9	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-05T19:18:15.000Z	object_id=http://128.32.78.37:8080/activities/c0ed9c62f1294d1d96d8dc2f984f55cd	object_actor=objectType	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:18:11 GMT +0	object_published=2015-04-26T16:19:03.256-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/d39534751ef74ae69e0ccd4256694930	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-05T19:17:06.000Z	object_id=http://128.32.78.37:8080/activities/d320aa64a7844a6bbb97f8c4ec2b0bf9	object_actor=objectType	actor_displayName=Administrator
Timestamp=Sun 10 May 2015 23:18:12 GMT +0	object_published=2015-04-29T01:25:48.873-07:00	actor_team=IoSeats	reason=	object_object=address	provider_displayName=BerkeleyChair	id=http://128.32.78.37:8080/activities/4de23a4fc83046c0bcf082ba5db3417c	verb=approve	object_provider=displayName	object_verb=request	published=2015-05-05T19:14:57.000Z	object_id=http://128.32.78.37:8080/activities/44e81c0a39304617956ed11d4fae1617	object_actor=objectType	actor_displayName=Administrator
